elapsed_s,duration_ms,time_to_goal,path_cost,obstacle_checks,rewire_neighbor_searches,orphaned_nodes,collision_count
34.5106,0.000338,4.7,0,0,358,0,3
34.5459,0.000314,4.68,0,0,358,0,3
34.5459,0.000361,4.68,0,0,358,0,3
34.5789,0.000404,4.66,0,0,358,0,3
34.5789,0.000477,4.66,0,0,358,0,3
34.6139,0.000376,4.64,0,0,358,0,3
34.6139,0.000439,4.64,0,0,358,0,3
34.6479,0.000323,4.62,0,0,358,0,3
34.6479,0.000366,4.62,0,0,358,0,3
34.6809,0.000379,4.6,0,0,358,0,3
34.6809,0.000525,4.6,0,0,358,0,3
34.7154,0.000288,4.58,0,0,358,0,3
34.7154,0.000374,4.58,0,0,358,0,3
34.7493,0.000359,4.56,0,0,358,0,3
34.7493,0.000352,4.56,0,0,358,0,3
34.7814,0.000692,4.54,0,0,358,0,3
34.7814,0.000637,4.54,0,0,358,0,3
34.8157,0.000399,4.52,0,0,358,0,3
34.8157,0.000441,4.52,0,0,358,0,3
34.8498,0.000513,4.5,0,0,358,0,3
34.8498,0.000377,4.5,0,0,358,0,3
34.8852,0.000626,4.48,0,0,358,0,3
34.8852,0.000425,4.48,0,0,358,0,3
34.9198,0.000396,4.46,0,0,358,0,3
34.9198,0.000407,4.46,0,0,358,0,3
34.9534,0.000278,4.44,0,0,358,0,3
34.9534,0.000388,4.44,0,0,358,0,3
34.9874,0.000402,4.42,0,0,358,0,3
34.9874,0.00035,4.42,0,0,358,0,3
35.023,0.0005,4.4,0,0,358,0,3
35.023,0.0004,4.4,0,0,358,0,3
35.0578,0.000655,4.38,0,0,358,0,3
35.0578,0.000376,4.38,0,0,358,0,3
35.0912,0.000398,4.36,0,0,358,0,3
35.0912,0.000508,4.36,0,0,358,0,3
35.1303,0.000553,4.34,0,0,358,0,3
35.1303,0.000402,4.34,0,0,358,0,3
35.1638,0.000283,4.32,0,0,358,0,3
35.1638,0.000362,4.32,0,0,358,0,3
35.1958,0.000367,4.3,0,0,358,0,3
35.1958,0.000262,4.3,0,0,358,0,3
35.2277,109.331,4.28,0,0,247,12,3
35.3495,0.000319,4.26,0,0,247,12,3
35.3495,0.0004,4.26,0,0,247,12,3
35.3823,0.000276,4.24,0,0,247,12,3
35.3823,0.000372,4.24,0,0,247,12,3
35.4146,0.000262,4.22,0,0,247,12,3
35.4146,0.000519,4.22,0,0,247,12,3
35.447,0.00025,4.2,0,0,247,12,3
35.447,0.000337,4.2,0,0,247,12,3
35.4782,0.000345,4.18,0,0,247,12,3
35.4782,0.000337,4.18,0,0,247,12,3
35.5102,0.000535,4.16,0,0,247,12,3
35.5102,0.000347,4.16,0,0,247,12,3
35.5414,0.000336,4.14,0,0,247,12,3
35.5414,0.000353,4.14,0,0,247,12,3
35.5743,0.000369,4.12,0,0,247,12,3
35.5743,0.000339,4.12,0,0,247,12,3
35.606,0.000396,4.1,0,0,247,12,3
35.606,0.000333,4.1,0,0,247,12,3
35.6387,0.000393,4.08,0,0,247,12,3
35.6387,0.00039,4.08,0,0,247,12,3
35.6712,0.000274,4.06,0,0,247,12,3
35.6712,0.000359,4.06,0,0,247,12,3
35.7037,0.000439,4.04,0,0,247,12,3
35.7037,0.000341,4.04,0,0,247,12,3
35.7363,0.000564,4.02,0,0,247,12,3
35.7363,0.000442,4.02,0,0,247,12,3
35.7686,0.000419,4,0,0,247,12,3
35.7686,0.000375,4,0,0,247,12,3
35.8007,0.000305,3.98,0,0,247,12,3
35.8007,0.000341,3.98,0,0,247,12,3
35.8324,0.000323,3.96,0,0,247,12,3
35.8324,0.000369,3.96,0,0,247,12,3
35.8636,0.000296,3.94,0,0,247,12,3
35.8636,0.000353,3.94,0,0,247,12,3
35.8949,0.000309,3.92,0,0,247,12,3
35.8949,0.000353,3.92,0,0,247,12,3
35.9262,0.000485,3.9,0,0,247,12,3
35.9262,0.000373,3.9,0,0,247,12,3
35.9575,0.000724,3.88,0,0,247,12,3
35.9575,0.000353,3.88,0,0,247,12,3
35.9883,0.000326,3.86,0,0,247,12,3
35.9883,0.000369,3.86,0,0,247,12,3
36.0202,0.000342,3.84,0,0,247,12,3
36.0202,0.000318,3.84,0,0,247,12,3
36.0518,0.000441,3.82,0,0,247,12,3
36.0518,0.000379,3.82,0,0,247,12,3
36.0833,0.000251,3.8,0,0,247,12,3
36.0833,0.000375,3.8,0,0,247,12,3
36.1146,0.000276,3.78,64.7004,0,247,12,3
36.1146,0.000653,3.78,64.7004,0,247,12,3
36.1411,0.000189,3.76,64.7004,0,247,12,3
36.1411,0.000342,3.76,64.7004,0,247,12,3
36.1673,0.000228,3.74,64.7004,0,247,12,3
36.1673,0.000417,3.74,64.7004,0,247,12,3
36.1949,0.000333,3.72,64.7004,0,247,12,3
36.1949,0.000918,3.72,64.7004,0,247,12,3
36.2231,38.9782,3.7,0,0,0,0,3
36.2691,0.000457,3.68,0,0,0,0,3
36.2917,0.000417,3.66,0,0,0,0,3
36.2917,0.000582,3.66,0,0,0,0,3
36.3346,0.000503,3.64,0,0,0,0,3
36.3346,0.000391,3.64,0,0,0,0,3
36.3732,0.000454,3.62,0,0,0,0,3
36.3948,0.000636,3.6,0,0,0,0,3
36.3948,0.000373,3.6,0,0,0,0,3
36.4327,0.000474,3.58,0,0,0,0,3
36.4327,0.000367,3.58,0,0,0,0,3
36.4698,0.000391,3.56,0,0,0,0,3
36.4698,0.000544,3.56,0,0,0,0,3
36.5068,0.000351,3.54,0,0,0,0,3
36.5068,0.000315,3.54,0,0,0,0,3
36.5449,0.000446,3.52,0,0,0,0,3
36.5449,0.000444,3.52,0,0,0,0,3
36.5827,0.000437,3.5,0,0,0,0,3
36.6059,55.459,3.48,0,0,483,0,3
36.6836,0.000591,3.46,0,0,483,0,3
36.7064,0.000334,3.44,0,0,483,0,3
36.7274,0.000316,3.42,0,0,483,0,3
36.7484,0.000394,3.4,0,0,483,0,3
36.7689,0.000348,3.38,0,0,483,0,3
36.7689,0.000353,3.38,0,0,483,0,3
36.8099,0.000481,3.36,0,0,483,0,3
36.8308,0.000366,3.34,0,0,483,0,3
36.8523,0.000504,3.32,0,0,483,0,3
36.8731,0.000399,3.3,0,0,483,0,3
36.8938,0.000384,3.28,0,0,483,0,3
36.8938,0.000364,3.28,0,0,483,0,3
36.9349,0.000368,3.26,0,0,483,0,3
36.9349,0.000513,3.26,0,0,483,0,3
36.9774,0.00051,3.24,0,0,483,0,3
36.998,0.000417,3.22,0,0,483,0,3
36.998,0.000361,3.22,0,0,483,0,3
37.0419,0.000382,3.2,0,0,483,0,3
37.0419,0.000403,3.2,0,0,483,0,3
37.0812,0.000384,3.18,0,0,483,0,3
37.1038,0.000499,3.16,0,0,483,0,3
37.1038,0.000389,3.16,0,0,483,0,3
37.1438,0.000374,3.14,0,0,483,0,3
37.1647,0.000472,3.12,0,0,483,0,3
37.1647,0.000358,3.12,0,0,483,0,3
37.204,0.000446,3.1,0,0,483,0,3
37.204,0.00045,3.1,0,0,483,0,3
37.2441,0.000785,3.08,0,0,483,0,3
37.2441,0.000383,3.08,0,0,483,0,3
37.2841,31.0039,3.06,0,0,55,0,3
37.3341,0.00036,3.04,0,0,55,0,3
37.3341,0.000285,3.04,0,0,55,0,3
37.3723,0.000353,3.02,0,0,55,0,3
37.3723,0.000483,3.02,0,0,55,0,3
37.4123,0.000402,3,0,0,55,0,3
37.4123,0.000387,3,0,0,55,0,3
37.4512,0.000427,2.98,0,0,55,0,3
37.4512,0.000486,2.98,0,0,55,0,3
37.4907,0.000368,2.96,0,0,55,0,3
37.4907,0.000362,2.96,0,0,55,0,3
37.53,0.000457,2.94,0,0,55,0,3
37.53,0.000792,2.94,0,0,55,0,3
37.579,0.000486,2.92,0,0,55,0,3
37.612,0.000481,2.9,0,0,55,0,3
37.6385,0.000427,2.88,0,0,55,0,3
37.6656,0.007001,2.86,0,0,55,0,3
37.6656,0.000378,2.86,0,0,55,0,3
37.7055,0.000449,2.84,0,0,55,0,3
37.7055,0.000363,2.84,0,0,55,0,3
37.7446,0.000435,2.82,0,0,55,0,3
37.7446,0.000406,2.82,0,0,55,0,3
37.783,0.000374,2.8,0,0,55,0,3
37.783,0.000357,2.8,0,0,55,0,3
37.8211,0.000404,2.78,0,0,55,0,3
37.8211,0.000514,2.78,0,0,55,0,3
37.8603,0.000335,2.76,47.2415,0,55,0,3
37.8603,0.0004,2.76,47.2415,0,55,0,3
37.8855,0.000364,2.74,47.2415,0,55,0,3
37.8855,0.000352,2.74,47.2415,0,55,0,3
37.9118,0.00019,2.72,47.2415,0,55,0,3
37.9118,0.000239,2.72,47.2415,0,55,0,3
37.9372,0.000176,2.7,47.2415,0,55,0,3
37.9372,0.000326,2.7,47.2415,0,55,0,3
37.9629,0.00025,2.68,47.2415,0,55,0,3
37.9629,0.000457,2.68,47.2415,0,55,0,3
37.9892,0.000227,2.66,47.2415,0,55,0,3
37.9892,0.000394,2.66,47.2415,0,55,0,3
38.0159,0.000276,2.64,47.2415,0,55,0,3
38.0159,0.000468,2.64,47.2415,0,55,0,3
38.0429,0.000568,2.62,47.2415,0,55,0,3
38.0429,0.000297,2.62,47.2415,0,55,0,3
38.0687,0.000185,2.6,47.2415,0,55,0,3
38.0687,0.000862,2.6,47.2415,0,55,0,3
